player_sum,dealer,usable,tc_bucket,action,q
22,3,0,20,1,0.0
22,10,0,19,0,0.0
22,10,0,19,1,0.0
12,10,0,20,0,-0.5976774667611111
12,10,0,20,1,-0.5371036493322472
19,10,1,16,0,-0.04971779471957959
19,10,1,16,1,-0.03388277725905629
27,10,0,13,0,0.0
27,10,0,13,1,0.0
15,7,0,20,0,-0.4575756422939306
15,7,0,20,1,-0.4530929779537042
15,7,0,14,0,-0.36776198626298157
15,7,0,14,1,-0.4056066824940199
18,4,0,9,0,0.09482180079072089
18,4,0,9,1,-0.33364562258403246
14,8,0,11,0,-0.5145665999806387
14,8,0,11,1,-0.3776551781150144
16,8,0,11,0,-0.48009011920464634
16,8,0,11,1,-0.5394054870091617
26,8,0,11,0,0.0
26,8,0,11,1,0.0
15,5,0,12,0,-0.16128422148481578
15,5,0,12,1,-0.2865378274664825
10,10,0,12,0,-0.5074180068283598
10,10,0,12,1,0.027965738210081414
9,10,0,12,0,-0.3785962549786731
9,10,0,12,1,-0.21760345478507448
7,10,0,12,0,-0.39298164697078
7,10,0,12,1,-0.3597351889551795
10,2,0,13,0,-0.043736049348087315
10,2,0,13,1,0.15728855622441537
13,8,0,11,0,-0.4772411684261564
13,8,0,11,1,-0.4070717405587631
13,8,0,12,0,-0.4849127617374069
13,8,0,12,1,-0.35353822399502427
21,9,1,10,0,0.936012876812548
21,9,1,10,1,0.028717102570802087
21,9,1,12,0,0.8316557584208403
21,9,1,12,1,0.05355918838123133
21,7,0,14,0,0.7036669616745324
21,7,0,14,1,-0.21432185919278104
12,7,0,14,0,-0.3238968676214216
12,7,0,14,1,-0.30895037005701853
28,7,0,14,0,0.0
28,7,0,14,1,0.0
24,9,0,15,0,0.0
24,9,0,15,1,0.0
18,9,0,18,0,-0.24898725699090377
18,9,0,18,1,-0.24134255635907223
8,9,0,19,0,-0.029701
8,9,0,19,1,-0.02790534177868375
21,9,0,20,0,0.771089545282206
21,9,0,20,1,-0.26029962661171957
25,9,0,20,0,0.0
25,9,0,20,1,0.0
17,8,0,20,0,-0.4047400366433687
17,8,0,20,1,-0.4042463458348762
17,8,1,20,0,-0.06435030315938545
17,8,1,20,1,-0.057780663907146645
27,8,0,20,0,0.0
27,8,0,20,1,0.0
30,10,0,10,0,0.0
30,10,0,10,1,0.0
20,10,0,13,0,0.4676264540714098
20,10,0,13,1,-0.756796769724679
24,2,0,11,0,0.0
24,2,0,11,1,0.0
11,8,0,11,0,-0.28428109366336624
11,8,0,11,1,0.22729467905067086
17,3,1,14,0,-0.027367405196246503
17,3,1,14,1,-0.030608640879835863
15,8,0,14,0,-0.33450994214110613
15,8,0,14,1,-0.39552618614884777
20,2,0,13,0,0.6604886610005029
20,2,0,13,1,-0.47921156734447773
14,9,0,12,0,-0.5373411251150616
14,9,0,12,1,-0.44442725728784976
21,9,1,11,0,0.8844000213335915
21,9,1,11,1,0.00724209549945395
14,9,0,11,0,-0.4736383853763695
14,9,0,11,1,-0.47335670755039666
23,3,0,12,0,0.0
23,3,0,12,1,0.0
13,3,0,13,0,-0.17305503199896413
13,3,0,13,1,-0.27000987341662797
23,10,0,12,0,0.0
23,10,0,12,1,0.0
16,10,0,11,0,-0.6950440342034124
16,10,0,11,1,-0.612249249826945
20,9,1,13,0,0.2578228688856049
20,9,1,13,1,0.01717853411326507
20,9,1,12,0,0.4123468796419518
20,9,1,12,1,0.026380747134468956
15,4,0,17,0,-0.23847687138060167
15,4,0,17,1,-0.23202741472876595
15,4,0,15,0,-0.07974687981468355
15,4,0,15,1,-0.21182373119467848
25,4,0,18,0,0.0
25,4,0,18,1,0.0
15,4,0,19,0,-0.1388236510640711
15,4,0,19,1,-0.1584224020212961
22,4,0,20,0,0.0
22,4,0,20,1,0.0
16,4,0,20,0,0.07398741499149177
16,4,0,20,1,-0.2286477098919123
21,10,1,17,0,0.67081286247233
21,10,1,17,1,0.0016491789853316332
21,10,1,19,0,0.6588110914852743
21,10,1,19,1,0.005649493858298829
13,10,0,18,0,-0.5322457892071573
13,10,0,18,1,-0.49587819861260707
19,6,1,10,0,0.4345857834646481
19,6,1,10,1,0.06316765770214891
14,5,0,8,0,-0.29005174442554404
14,5,0,8,1,-0.28156383704086957
21,5,1,8,0,0.8265528611355025
21,5,1,8,1,0.06737080172076984
7,3,0,11,0,-0.17527046434311797
7,3,0,11,1,-0.1090780729873513
7,3,0,10,0,-0.0596262505661392
7,3,0,10,1,-0.04343526852783182
20,4,0,10,0,0.6764094051741754
20,4,0,10,1,-0.7688455350210996
20,4,0,9,0,0.7193071272397061
20,4,0,9,1,-0.6491130134233162
20,7,1,8,0,0.5170110321207648
20,7,1,8,1,0.03994726375032632
19,7,1,9,0,0.4229734933478972
19,7,1,9,1,0.013215984080120704
20,7,1,7,0,0.4955085785354204
20,7,1,7,1,0.0055349830557639215
20,10,0,5,0,0.45769865990854897
20,10,0,5,1,-0.8983622743722893
9,8,0,8,0,-0.15092732254826213
9,8,0,8,1,0.07478310864524576
9,8,0,6,0,-0.06476933176536018
9,8,0,6,1,-0.02756737948008207
19,10,0,6,0,-0.07374069211686966
19,10,0,6,1,-0.7727472945140892
23,7,0,5,0,0.0
23,7,0,5,1,0.0
13,7,0,6,0,-0.26628396305178476
13,7,0,6,1,-0.2585572847277231
8,10,0,6,0,-0.32433495822367786
8,10,0,6,1,-0.26102062134921844
17,4,0,6,0,-0.07354505408881587
17,4,0,6,1,-0.19918699672553816
20,4,0,5,0,0.6338667444964119
20,4,0,5,1,-0.44400287746375644
10,9,0,6,0,-0.17466713246964755
10,9,0,6,1,-0.009859150638989496
16,2,0,10,0,-0.20632268160331188
16,2,0,10,1,-0.47011656259413664
6,2,0,11,0,-0.13500641308592892
6,2,0,11,1,-0.1262423390456421
19,8,0,7,0,0.547451355664711
19,8,0,7,1,-0.4324552160737716
22,2,0,6,0,0.0
22,2,0,6,1,0.0
12,2,0,10,0,-0.34341207711861654
12,2,0,10,1,-0.26142829816299845
27,5,0,0,0,0.0
27,5,0,0,1,0.0
20,5,0,1,0,0.4582862466946465
20,5,0,1,1,-0.17383137616441327
7,9,0,11,0,-0.28129727903221147
7,9,0,11,1,-0.2480594210358524
21,2,0,8,0,0.7796549050770581
21,2,0,8,1,-0.3573883979152816
21,2,0,10,0,0.9042938316775496
21,2,0,10,1,-0.595268027321676
14,7,0,10,0,-0.3981847377042121
14,7,0,10,1,-0.3526169672035038
10,4,0,12,0,-0.07825009281855266
10,4,0,12,1,0.1908812838064847
16,4,0,11,0,-0.0524653298684216
16,4,0,11,1,-0.3521536389152136
28,7,0,10,0,0.0
28,7,0,10,1,0.0
14,10,1,7,0,-0.25988292104375504
14,10,1,7,1,-0.17991643451412548
14,10,1,8,0,-0.2612026974329619
14,10,1,8,1,-0.15935132703162708
11,8,0,8,0,-0.18897268825125849
11,8,0,8,1,0.09940864618267373
11,8,0,10,0,-0.4181058437791237
11,8,0,10,1,0.1573877449183188
22,2,0,10,0,0.0
22,2,0,10,1,0.0
12,3,1,10,0,-0.08544982554128355
12,3,1,10,1,0.017550849154429768
12,3,1,8,0,-0.0374553055720799
12,3,1,8,1,-0.005520868849668041
13,3,0,10,0,-0.3361842711850313
13,3,0,10,1,-0.2765204176807473
13,3,0,12,0,-0.278971910218077
13,3,0,12,1,-0.39491418253131116
21,6,0,4,0,0.3818705577933266
21,6,0,4,1,-0.13994164535871148
21,6,1,7,0,0.8571374445228823
21,6,1,7,1,0.030159198347307334
10,8,0,11,0,-0.35862645592830955
10,8,0,11,1,0.17658170411193333
5,4,0,12,0,-0.04619698033806802
5,4,0,12,1,-0.02620636146558252
13,4,0,12,0,-0.18124183471420238
13,4,0,12,1,-0.3279164613293238
16,4,1,12,0,-0.03262118943440537
16,4,1,12,1,0.0020652053403180464
11,10,0,13,0,-0.4226815584223355
11,10,0,13,1,0.12360189713898445
13,8,0,13,0,-0.3608280295892974
13,8,0,13,1,-0.31853939390537633
12,8,0,14,0,-0.31236300217729746
12,8,0,14,1,-0.2220808398708902
27,8,0,14,0,0.0
27,8,0,14,1,0.0
12,10,0,15,0,-0.5555813206150914
12,10,0,15,1,-0.491310880634353
9,10,0,14,0,-0.420760603405819
9,10,0,14,1,-0.1992172560438541
24,10,0,11,0,0.0
24,10,0,11,1,0.0
10,3,0,13,0,-0.11804476642631145
10,3,0,13,1,0.1373151484069014
29,3,0,12,0,0.0
29,3,0,12,1,0.0
19,7,1,13,0,0.23867792937781765
19,7,1,13,1,-0.00015774516702283907
19,7,1,12,0,0.26555277098561964
19,7,1,12,1,-0.00036182000190157796
14,4,0,19,0,-0.0605146800232736
14,4,0,19,1,-0.09376253608379168
14,4,0,14,0,-0.10412341673847109
14,4,0,14,1,-0.19106151236886743
20,2,0,19,0,0.3456789935598649
20,2,0,19,1,-0.09227471605039318
13,1,0,20,0,-0.5202358705247151
13,1,0,20,1,-0.5470984742018312
30,1,0,18,0,0.0
30,1,0,18,1,0.0
19,10,0,20,0,-0.16472554079436924
19,10,0,20,1,-0.6095989648798944
28,10,0,20,0,0.0
28,10,0,20,1,0.0
21,7,1,8,0,0.9143974973506402
21,7,1,8,1,0.10274333119435886
11,6,0,8,0,-0.0313493317384419
11,6,0,8,1,0.15463258522858073
11,6,0,10,0,-0.14569101410788227
11,6,0,10,1,0.23350794325747387
23,8,0,8,0,0.0
23,8,0,8,1,0.0
23,10,0,7,0,0.0
23,10,0,7,1,0.0
16,10,0,7,0,-0.6582656851803854
16,10,0,7,1,-0.554243812744342
16,10,0,5,0,-0.5292252102150568
16,10,0,5,1,-0.6014079625014312
13,10,1,4,0,-0.07545614484702629
13,10,1,4,1,-0.051383469784123156
7,5,0,6,0,-0.027606361755263556
7,5,0,6,1,-0.020005439167954536
18,10,0,5,0,-0.253428591124413
18,10,0,5,1,-0.6029090452254254
12,8,0,9,0,-0.42458752994331506
12,8,0,9,1,-0.4209162760634974
12,8,0,6,0,-0.32836799704083974
12,8,0,6,1,-0.27834105641923795
22,6,0,11,0,0.0
22,6,0,11,1,0.0
16,6,0,10,0,-0.19862468768055686
16,6,0,10,1,-0.45492255203634907
27,7,0,8,0,0.0
27,7,0,8,1,0.0
8,6,0,12,0,-0.054426655029718635
8,6,0,12,1,0.06024424234907485
11,6,0,18,0,-0.06793465209301
11,6,0,18,1,0.023289006906419447
13,9,0,20,0,-0.4982786643633578
13,9,0,20,1,-0.52071129032186
25,4,0,20,0,0.0
25,4,0,20,1,0.0
15,4,0,20,0,-0.03560123587118729
15,4,0,20,1,-0.3016281914990248
25,1,0,20,0,0.0
25,1,0,20,1,0.0
17,1,0,20,0,-0.49629796482303346
17,1,0,20,1,-0.5552608004660383
16,2,0,20,0,-0.1235401746674949
16,2,0,20,1,-0.32243126696640373
16,2,1,20,0,-0.0482510313183591
16,2,1,20,1,-0.009226754745485859
16,2,0,18,0,-0.07048450559627992
16,2,0,18,1,-0.14522323706308127
14,5,0,11,0,-0.13463605952010763
14,5,0,11,1,-0.33760189650096667
15,6,0,12,0,-0.04219073348767982
15,6,0,12,1,-0.3064928285793843
11,6,0,11,0,-0.052028113861372134
11,6,0,11,1,0.33934796794734284
19,6,0,13,0,0.42477681952758556
19,6,0,13,1,-0.28439587187506676
20,6,0,12,0,0.743662908123223
20,6,0,12,1,-0.5958283172205323
15,9,0,13,0,-0.49600352219136046
15,9,0,13,1,-0.4784189955507224
10,9,0,12,0,-0.22804341802208714
10,9,0,12,1,0.16766735602082836
25,9,0,12,0,0.0
25,9,0,12,1,0.0
14,10,0,12,0,-0.6073119659259931
14,10,0,12,1,-0.5565524711850504
12,2,0,14,0,-0.16716035511773697
12,2,0,14,1,-0.28150047160382985
12,2,0,13,0,-0.3098038492993851
12,2,0,13,1,-0.2725264563722843
18,2,0,14,0,0.12147787758779685
18,2,0,14,1,-0.18245385810832745
16,7,0,14,0,-0.441294925314851
16,7,0,14,1,-0.42785215582194086
21,10,1,12,0,0.8863905683407347
21,10,1,12,1,0.07266774070465154
27,2,0,14,0,0.0
27,2,0,14,1,0.0
15,8,0,18,0,-0.21427379781613187
15,8,0,18,1,-0.21649109420819324
6,8,0,17,0,-0.029701
6,8,0,17,1,-0.02134619360455476
25,8,0,16,0,0.0
25,8,0,16,1,0.0
12,9,0,20,0,-0.4240596689424122
12,9,0,20,1,-0.43841841687664845
25,7,0,20,0,0.0
25,7,0,20,1,0.0
18,7,0,20,0,0.5836249365954166
18,7,0,20,1,-0.3651968466829519
15,10,0,20,0,-0.7058781409466272
15,10,0,20,1,-0.6482605935404302
15,1,0,20,0,-0.5912151668975597
15,1,0,20,1,-0.6035995573824819
14,1,0,20,0,-0.5905678130201342
14,1,0,20,1,-0.5898167201703878
22,1,0,20,0,0.0
22,1,0,20,1,0.0
13,7,1,10,0,-0.0802203533709727
13,7,1,10,1,0.03221961556898873
17,4,1,12,0,-0.0022712972235189224
17,4,1,12,1,0.017808711173425137
17,4,1,11,0,-0.04360214693517844
17,4,1,11,1,0.003560551936574437
20,8,0,12,0,0.80897636418378
20,8,0,12,1,-0.5405057000637685
10,8,0,13,0,-0.12619058708992495
10,8,0,13,1,0.0988520241862548
30,8,0,12,0,0.0
30,8,0,12,1,0.0
15,8,0,13,0,-0.5162690064222404
15,8,0,13,1,-0.48444222918566465
19,9,0,14,0,0.26396305207745846
19,9,0,14,1,-0.29182051772890805
17,9,0,14,0,-0.48450537454718734
17,9,0,14,1,-0.48925826112135634
25,10,0,13,0,0.0
25,10,0,13,1,0.0
22,1,0,12,0,0.0
22,1,0,12,1,0.0
20,1,0,11,0,0.09288658846872487
20,1,0,11,1,-0.5259097924424185
10,1,0,12,0,-0.2157364363065696
10,1,0,12,1,-0.19080294526019534
27,1,0,11,0,0.0
27,1,0,11,1,0.0
30,10,0,8,0,0.0
30,10,0,8,1,0.0
10,5,0,10,0,-0.12920067781241357
10,5,0,10,1,0.25168283673586694
15,3,0,10,0,-0.3941975723224419
15,3,0,10,1,-0.43061175816517716
8,3,0,10,0,-0.06929158082316468
8,3,0,10,1,-0.029093110075385026
12,2,0,12,0,-0.3300144215755713
12,2,0,12,1,-0.34834883476682904
15,9,0,8,0,-0.5112567285410716
15,9,0,8,1,-0.4155142737151635
15,9,1,10,0,-0.13301612297994794
15,9,1,10,1,-0.11294863490168322
15,9,0,6,0,-0.4293097919204773
15,9,0,6,1,-0.34830117229123636
16,5,0,2,0,-0.16699388197065848
16,5,0,2,1,-0.18950295359572678
16,5,0,7,0,-0.059720084069577045
16,5,0,7,1,-0.30308097231479597
10,3,0,1,0,-0.03940399
10,3,0,1,1,0.018876529920830755
20,3,0,4,0,0.5754938227178484
20,3,0,4,1,-0.291634161809395
24,3,0,10,0,0.0
24,3,0,10,1,0.0
17,6,1,10,0,-0.011517183717209138
17,6,1,10,1,0.08322998206966786
21,3,0,9,0,0.5807754177534693
21,3,0,9,1,-0.14854222890512436
23,3,0,10,0,0.0
23,3,0,10,1,0.0
22,6,0,10,0,0.0
22,6,0,10,1,0.0
22,2,0,11,0,0.0
22,2,0,11,1,0.0
18,2,0,10,0,-0.006306653013202454
18,2,0,10,1,-0.5351435743706096
13,2,1,14,0,-0.0490099501
13,2,1,14,1,-0.009231114887765002
13,2,1,11,0,-0.07581612527086624
13,2,1,11,1,-0.01884490956049464
24,3,0,14,0,0.0
24,3,0,14,1,0.0
17,3,0,14,0,-0.023134902682398772
17,3,0,14,1,-0.2454337038770158
11,1,0,16,0,-0.11063546381995003
11,1,0,16,1,-0.008633391560174038
7,1,0,15,0,-0.07725530557207991
7,1,0,15,1,-0.0702314944321944
26,10,0,14,0,0.0
26,10,0,14,1,0.0
16,10,0,15,0,-0.6214539566137091
16,10,0,15,1,-0.682928153460656
19,10,1,12,0,-0.13908167090682205
19,10,1,12,1,-0.11594591188028744
26,8,0,4,0,0.0
26,8,0,4,1,0.0
16,8,0,5,0,-0.32702021473461396
16,8,0,5,1,-0.31443498040927537
14,10,0,3,0,-0.45249505764339265
14,10,0,3,1,-0.448839319887426
22,5,0,3,0,0.0
22,5,0,3,1,0.0
14,5,0,4,0,-0.17824669485545303
14,5,0,4,1,-0.2258822581303563
13,9,0,2,0,-0.22887191819325153
13,9,0,2,1,-0.22520396826757696
16,9,1,3,0,-0.058519850599
16,9,1,3,1,-0.006824232449331615
13,9,0,1,0,-0.12304402746236814
13,9,0,1,1,-0.14907769401981008
16,8,0,3,0,-0.28160002827786335
16,8,0,3,1,-0.25536543307717247
23,7,0,0,0,0.0
23,7,0,0,1,0.0
13,7,0,1,0,-0.13423124757898627
13,7,0,1,1,-0.13068072528408745
12,9,0,6,0,-0.29497242940004836
12,9,0,6,1,-0.25690534300629814
7,9,0,2,0,-0.029407950100000003
7,9,0,2,1,-0.019767550248922947
12,9,0,10,0,-0.5232626803237839
12,9,0,10,1,-0.3926169420900009
17,7,0,9,0,-0.10640566844218553
17,7,0,9,1,-0.298527321210544
16,4,0,9,0,-0.1794574419802523
16,4,0,9,1,-0.267308387102988
24,4,0,11,0,0.0
24,4,0,11,1,0.0
23,7,0,10,0,0.0
23,7,0,10,1,0.0
18,1,0,11,0,-0.35301910243688733
18,1,0,11,1,-0.4652655126995014
15,1,0,10,0,-0.69191106065787
15,1,0,10,1,-0.6273237490912739
7,1,0,11,0,-0.31577510422844474
7,1,0,11,1,-0.31139967563769877
20,6,0,10,0,0.6882839561067013
20,6,0,10,1,-0.8389693495646924
27,10,0,10,0,0.0
27,10,0,10,1,0.0
29,10,0,7,0,0.0
29,10,0,7,1,0.0
19,10,0,9,0,0.05973969567680342
19,10,0,9,1,-0.7382019977903618
12,8,0,11,0,-0.3845873324394624
12,8,0,11,1,-0.29838672382025166
10,10,0,11,0,-0.4632605954880324
10,10,0,11,1,-0.06775769225937084
12,1,0,8,0,-0.6074445222936762
12,1,0,8,1,-0.5174241150672924
19,3,0,11,0,0.36202574962055784
19,3,0,11,1,-0.5056816781210635
18,6,0,12,0,0.20400407170767249
18,6,0,12,1,-0.34548046394313436
18,6,0,10,0,0.26860846405054317
18,6,0,10,1,-0.4962730173491486
10,10,0,13,0,-0.30745031152297103
10,10,0,13,1,-0.07423486762775315
10,10,0,16,0,-0.19672756715801715
10,10,0,16,1,-0.020275246889245507
13,8,0,18,0,-0.20951626816830943
13,8,0,18,1,-0.20629029111981295
14,6,0,12,0,-0.20587060925085301
14,6,0,12,1,-0.328778217223048
14,6,0,10,0,-0.17305436974652744
14,6,0,10,1,-0.3470226397325128
18,10,0,12,0,-0.20094947499656204
18,10,0,12,1,-0.6902363447006593
18,7,0,12,0,0.3781479383958345
18,7,0,12,1,-0.3861572805215706
18,7,0,11,0,0.44641213896144905
18,7,0,11,1,-0.433826565114211
14,10,1,11,0,-0.17733586906662122
14,10,1,11,1,-0.13197467115581737
16,8,0,9,0,-0.4960210201614254
16,8,0,9,1,-0.44726319625918826
13,9,0,8,0,-0.46057568615515787
13,9,0,8,1,-0.42879899950335754
11,9,0,7,0,-0.1576244923833097
11,9,0,7,1,0.0905819057472353
18,2,1,8,0,0.1104202762457879
18,2,1,8,1,0.01117596748423652
13,4,0,8,0,-0.31518002001412665
13,4,0,8,1,-0.23485237793294914
15,10,0,3,0,-0.5436148714410384
15,10,0,3,1,-0.4775280241513222
15,10,1,5,0,-0.13698941269190848
15,10,1,5,1,-0.12781642918782676
15,10,0,1,0,-0.420215090970522
15,10,0,1,1,-0.4145899768177079
26,3,0,0,0,0.0
26,3,0,0,1,0.0
16,3,0,2,0,-0.13161706280570937
16,3,0,2,1,-0.13362432979260566
14,9,0,2,0,-0.24128723853510803
14,9,0,2,1,-0.2278811210820053
21,9,0,2,0,0.39133479365804275
21,9,0,2,1,-0.058519850599
21,9,0,1,0,0.22217864060085324
21,9,0,1,1,-0.03940399
23,10,0,10,0,0.0
23,10,0,10,1,0.0
17,2,0,11,0,-0.03937118898116934
17,2,0,11,1,-0.4799399352916578
26,2,0,12,0,0.0
26,2,0,12,1,0.0
20,9,0,12,0,0.7329852770647564
20,9,0,12,1,-0.5723394039520736
16,9,0,12,0,-0.5730573170900767
16,9,0,12,1,-0.5653203555341232
30,9,0,12,0,0.0
30,9,0,12,1,0.0
24,3,0,12,0,0.0
24,3,0,12,1,0.0
17,3,0,12,0,-0.11056287548339731
17,3,0,12,1,-0.33266206646425184
15,4,0,13,0,0.01644658943276758
15,4,0,13,1,-0.2076125295790258
19,4,1,12,0,0.3109949091651545
19,4,1,12,1,0.010330530846374213
23,4,0,13,0,0.0
23,4,0,13,1,0.0
21,9,0,13,0,0.7695980219993939
21,9,0,13,1,-0.21432185919278104
14,9,0,13,0,-0.4638842982006939
14,9,0,13,1,-0.4489927497109381
15,1,0,12,0,-0.6803321770914027
15,1,0,12,1,-0.6408424810573669
15,1,0,13,0,-0.5769421530271861
15,1,0,13,1,-0.5302241549619217
26,5,0,12,0,0.0
26,5,0,12,1,0.0
16,5,0,13,0,-0.13181082453995496
16,5,0,13,1,-0.22195477929942303
22,1,0,11,0,0.0
22,1,0,11,1,0.0
13,1,0,11,0,-0.6062862239040689
13,1,0,11,1,-0.5590531449765412
16,6,0,14,0,-0.08237665566676339
16,6,0,14,1,-0.27439602644497646
26,6,0,12,0,0.0
26,6,0,12,1,0.0
22,10,0,13,0,0.0
22,10,0,13,1,0.0
20,5,0,7,0,0.6543472359688701
20,5,0,7,1,-0.5170512734648086
20,5,0,12,0,0.6535545103666358
20,5,0,12,1,-0.5712692938596592
21,10,1,0,0,0.8991350916712216
21,10,1,0,1,0.05408666623583023
17,4,0,0,0,-0.18820177984877068
17,4,0,0,1,-0.2982136806543209
17,7,0,12,0,-0.0762947758004937
17,7,0,12,1,-0.32441836251441053
25,7,0,12,0,0.0
25,7,0,12,1,0.0
12,7,0,12,0,-0.3088346435622309
12,7,0,12,1,-0.23276174850912346
24,7,0,14,0,0.0
24,7,0,14,1,0.0
20,7,0,13,0,0.7473512335622123
20,7,0,13,1,-0.44841669274001145
12,9,0,16,0,-0.20855849808539595
12,9,0,16,1,-0.21067090726076707
8,9,0,15,0,-0.04815967959361074
8,9,0,15,1,-0.042414898561234135
22,9,0,15,0,0.0
22,9,0,15,1,0.0
17,4,0,16,0,0.02725038591985352
17,4,0,16,1,-0.11021867888159044
17,4,0,15,0,-0.07439433158307357
17,4,0,15,1,-0.2011451819128441
14,10,1,16,0,-0.0864827525163591
14,10,1,16,1,-0.08599933836069454
14,10,1,17,0,-0.11993812133089879
14,10,1,17,1,-0.0536733185895299
30,10,0,12,0,0.0
30,10,0,12,1,0.0
15,3,0,14,0,-0.2063967637263625
15,3,0,14,1,-0.28878487586023205
14,10,0,17,0,-0.5151733989140885
14,10,0,17,1,-0.5946189881835979
15,1,0,16,0,-0.4104341854776255
15,1,0,16,1,-0.41430267686986855
15,1,0,17,0,-0.37705843528389105
15,1,0,17,1,-0.3718251589268889
14,1,0,13,0,-0.5369223476377606
14,1,0,13,1,-0.5337723057943881
14,1,0,15,0,-0.40061631679050935
14,1,0,15,1,-0.39259581470355726
17,7,0,16,0,-0.06765295580834559
17,7,0,16,1,-0.14936204034655548
9,7,0,16,0,-0.03758620379319551
9,7,0,16,1,0.03980310286111016
16,3,0,20,0,-0.09003649055223457
16,3,0,20,1,-0.277295785223208
8,3,0,20,0,-0.0008513968531498085
8,3,0,20,1,0.04238389071999499
16,3,0,18,0,0.006748143917606687
16,3,0,18,1,-0.1424112948138204
21,10,1,10,0,0.8916901799268024
21,10,1,10,1,-0.007686800172807294
18,6,0,11,0,0.20020605634468702
18,6,0,11,1,-0.4616951035594239
26,9,0,10,0,0.0
26,9,0,10,1,0.0
16,9,0,10,0,-0.6149256083622243
16,9,0,10,1,-0.5024623768441375
14,7,0,9,0,-0.4267135041174888
14,7,0,9,1,-0.38360218309843774
17,8,1,10,0,-0.16789078089931114
17,8,1,10,1,-0.07079038638978168
17,8,1,9,0,-0.04452622020836766
17,8,1,9,1,-0.022433778656354018
10,9,0,11,0,-0.23568159906287156
10,9,0,11,1,0.1485155010370921
16,5,0,12,0,-0.19138557723493296
16,5,0,12,1,-0.2550340037310757
20,5,0,13,0,0.6763028015392272
20,5,0,13,1,-0.44472466162956914
16,8,0,12,0,-0.5463351581182093
16,8,0,12,1,-0.5460232524358106
16,8,0,13,0,-0.5426554181092297
16,8,0,13,1,-0.5308402442531872
4,5,0,12,0,-0.0297999223701993
4,5,0,12,1,-0.006639720695761448
4,5,0,11,0,-0.029303194294947668
4,5,0,11,1,-0.008364166780620635
13,6,0,13,0,-0.1553215111670606
13,6,0,13,1,-0.22287939095916923
13,5,0,15,0,-0.04378021360665366
13,5,0,15,1,-0.0779941812526804
19,4,1,11,0,0.15315583335723612
19,4,1,11,1,0.01373537294037538
19,4,1,13,0,0.19834096398568302
19,4,1,13,1,0.005879986369010593
20,3,0,15,0,0.6435496542959382
20,3,0,15,1,-0.23710343854938612
16,3,0,13,0,-0.08846023361576326
16,3,0,13,1,-0.3602237152079498
20,3,0,16,0,0.4820355202051059
20,3,0,16,1,-0.23761976996901044
18,10,1,12,0,-0.18599150115171711
18,10,1,12,1,-0.17324641715462805
22,10,0,17,0,0.0
22,10,0,17,1,0.0
12,7,0,9,0,-0.31442628111065457
12,7,0,9,1,-0.22616405806098175
15,9,0,9,0,-0.48440438896551596
15,9,0,9,1,-0.48060168423289845
21,1,0,9,0,0.6775616719141271
21,1,0,9,1,-0.4303987975228406
17,1,0,8,0,-0.6234064376937567
17,1,0,8,1,-0.7101106429160033
11,7,0,9,0,-0.052266892235423315
11,7,0,9,1,0.18697209088109346
29,7,0,8,0,0.0
29,7,0,8,1,0.0
16,1,0,8,0,-0.6868622102759313
16,1,0,8,1,-0.685421167989838
20,1,1,7,0,0.08641939381282379
20,1,1,7,1,-0.017572671949420814
22,7,0,10,0,0.0
22,7,0,10,1,0.0
21,9,0,10,0,0.9464144625376363
21,9,0,10,1,-0.665623143110087
19,9,0,9,0,0.14673883305638472
19,9,0,9,1,-0.33267597746724376
27,9,0,10,0,0.0
27,9,0,10,1,0.0
21,8,1,3,0,0.5473672452136904
21,8,1,3,1,0.000872941791994234
21,8,1,4,0,0.7297425008783766
21,8,1,4,1,0.009089786960475037
13,1,0,1,0,-0.24864585694593927
13,1,0,1,1,-0.23570129663412004
9,10,0,0,0,-0.39447925688312524
9,10,0,0,1,-0.1395588425803947
9,10,0,1,0,-0.16949395878650106
9,10,0,1,1,-0.062608561456147
15,3,1,2,0,-0.01980199
15,3,1,2,1,0.00641964205411254
15,3,1,0,0,-0.02931675189301
15,3,1,0,1,-0.028488725195035366
23,10,0,0,0,0.0
23,10,0,0,1,0.0
18,10,0,0,0,-0.1332805605993525
18,10,0,0,1,-0.501651686431617
14,3,0,3,0,-0.08834102911426689
14,3,0,3,1,-0.1389181040645984
12,3,0,0,0,-0.27669714561708786
12,3,0,0,1,-0.23308514612021985
18,9,0,0,0,-0.04902776488311035
18,9,0,0,1,-0.25615840497335063
18,2,1,11,0,0.06573427354222035
18,2,1,11,1,-0.00647405086433005
13,2,1,10,0,-0.07864270982488612
13,2,1,10,1,0.037713425309235875
20,2,1,11,0,0.5465265338762854
20,2,1,11,1,0.021882759441373766
24,1,0,10,0,0.0
24,1,0,10,1,0.0
17,1,0,10,0,-0.5416270926213693
17,1,0,10,1,-0.6899064593805031
21,4,0,10,0,0.8416466637796965
21,4,0,10,1,-0.5150086297258368
21,4,0,12,0,0.6107752187663807
21,4,0,12,1,-0.33771795901601626
20,1,0,12,0,0.09272097114460243
20,1,0,12,1,-0.5471260889228992
28,9,0,9,0,0.0
28,9,0,9,1,0.0
18,9,0,10,0,-0.31627661858155093
18,9,0,10,1,-0.5924258587251888
12,10,0,8,0,-0.4913889116113559
12,10,0,8,1,-0.3948828888821075
21,10,0,7,0,0.865337674634641
